Country,Destination,Month,Popularity,MinTemp,MaxTemp,Precipitation
Malta,Msida,November,, 14°,21°,26%
Malta,Msida,December,, 11°,17°,28%
Malta,Msida,January,, 10°,16°,28%
Malta,Msida,February,, 10°,16°,27%
Malta,Msida,March,, 11°,18°,17%
Malta,Msida,April,, 13°,20°,10%
Malta,Msida,May,, 16°,25°,4%
Malta,Msida,June,, 20°,29°,2%
Malta,Sliema,July,, 22°,31°,1%
Malta,Sliema,August,, 22°,31°,2%
Malta,Sliema,September,, 20°,28°,10%
Malta,Sliema,October,, 18°,25°,18%
Malta,Sliema,November,, 14°,20°,26%
Malta,Sliema,December,, 11°,17°,28%
Malta,Sliema,January,, 9°,16°,28%
Malta,Sliema,February,, 9°,16°,27%
Malta,Sliema,March,, 10°,17°,17%
Malta,Sliema,April,, 12°,20°,10%
Malta,Sliema,May,, 15°,24°,4%
Malta,Sliema,June,, 19°,28°,2%
Malta,Xagħra,July,, 22°,31°,1%
Malta,Xagħra,August,, 22°,31°,2%
Malta,Xagħra,September,, 20°,28°,10%
Malta,Xagħra,October,, 18°,25°,18%
Malta,Xagħra,November,, 14°,20°,26%
Malta,Xagħra,December,, 11°,17°,28%
Malta,Xagħra,January,, 9°,16°,28%
Malta,Xagħra,February,, 9°,16°,27%
Malta,Xagħra,March,, 10°,17°,17%
Malta,Xagħra,April,, 12°,20°,10%
Malta,Xagħra,May,, 15°,24°,4%
Malta,Xagħra,June,, 19°,28°,2%
Malta,Balzan,July,, 22°,31°,1%
Malta,Balzan,August,, 22°,31°,2%
Malta,Balzan,September,, 20°,28°,10%
Malta,Balzan,October,, 18°,25°,18%
Malta,Balzan,November,, 14°,20°,26%
Malta,Balzan,December,, 11°,17°,28%
Malta,Balzan,January,, 9°,16°,28%
Malta,Balzan,February,, 9°,16°,27%
Malta,Balzan,March,, 10°,17°,17%
Malta,Balzan,April,, 12°,20°,10%
Malta,Balzan,May,, 15°,24°,4%
Malta,Balzan,June,, 19°,28°,2%
Malta,Qormi,July,, 22°,31°,1%
Malta,Qormi,August,, 22°,31°,2%
Malta,Qormi,September,, 20°,28°,10%
Malta,Qormi,October,, 18°,25°,18%
Malta,Qormi,November,, 14°,20°,26%
Malta,Qormi,December,, 11°,17°,28%
Malta,Qormi,January,, 9°,16°,28%
Malta,Qormi,February,, 9°,16°,27%
Malta,Qormi,March,, 10°,17°,17%
Malta,Qormi,April,, 12°,20°,10%
Malta,Qormi,May,, 15°,24°,4%
Malta,Qormi,June,, 19°,28°,2%
Malta,Ghajnsielem,July,2, 22°,31°,1%
Malta,Ghajnsielem,August,2.5, 22°,31°,2%
Malta,Ghajnsielem,September,3, 20°,28°,10%
Malta,Ghajnsielem,October,3, 18°,25°,18%
Malta,Ghajnsielem,November,2, 14°,20°,26%
Malta,Ghajnsielem,December,2, 11°,17°,28%
Malta,Ghajnsielem,January,2, 9°,16°,28%
Malta,Ghajnsielem,February,1.5, 9°,16°,27%
Malta,Ghajnsielem,March,1.5, 10°,17°,17%
Malta,Ghajnsielem,April,1.5, 12°,20°,10%
Malta,Ghajnsielem,May,2, 15°,24°,4%
Malta,Ghajnsielem,June,2, 19°,28°,2%
Malta,Żejtun,July,, 21°,31°,1%
Malta,Żejtun,August,, 22°,32°,2%
Malta,Żejtun,September,, 20°,28°,10%
Malta,Żejtun,October,, 17°,25°,18%
Malta,Żejtun,November,, 14°,21°,26%
Malta,Żejtun,December,, 11°,17°,28%
Malta,Żejtun,January,, 9°,16°,28%
Malta,Żejtun,February,, 9°,16°,27%
Malta,Żejtun,March,, 10°,17°,17%
Malta,Żejtun,April,, 12°,20°,10%
Malta,Żejtun,May,, 15°,24°,4%
Malta,Żejtun,June,, 19°,28°,2%
Malta,Lija,July,, 22°,31°,1%
Malta,Lija,August,, 22°,31°,2%
Malta,Lija,September,, 20°,28°,10%
Malta,Lija,October,, 18°,25°,18%
Malta,Lija,November,, 14°,20°,26%
Malta,Lija,December,, 11°,17°,28%
Malta,Lija,January,, 9°,16°,28%
Malta,Lija,February,, 9°,16°,27%
Malta,Lija,March,, 10°,17°,17%
Malta,Lija,April,, 12°,20°,10%
Malta,Lija,May,, 15°,24°,4%
Malta,Lija,June,, 19°,28°,2%
Malta,Haz-Zebbug,July,, 22°,31°,1%
Malta,Haz-Zebbug,August,, 22°,31°,2%
Malta,Haz-Zebbug,September,, 20°,28°,10%
Malta,Haz-Zebbug,October,, 18°,25°,18%
Malta,Haz-Zebbug,November,, 14°,20°,26%
Malta,Haz-Zebbug,December,, 11°,17°,28%
Malta,Haz-Zebbug,January,, 9°,16°,28%
Malta,Haz-Zebbug,February,, 9°,16°,27%
Malta,Haz-Zebbug,March,, 10°,17°,17%
Malta,Haz-Zebbug,April,, 12°,20°,10%
Malta,Haz-Zebbug,May,, 15°,24°,4%
Malta,Haz-Zebbug,June,, 19°,28°,2%
Malta,Burmarrad,July,, 22°,32°,1%
Malta,Burmarrad,August,, 23°,32°,2%
Malta,Burmarrad,September,, 21°,29°,10%
Malta,Burmarrad,October,, 18°,25°,18%
Malta,Burmarrad,November,, 14°,21°,26%
Malta,Burmarrad,December,, 11°,17°,28%
Malta,Burmarrad,January,, 10°,16°,28%
Malta,Burmarrad,February,, 10°,16°,27%
Malta,Burmarrad,March,, 11°,18°,17%
Malta,Burmarrad,April,, 13°,20°,10%
Malta,Burmarrad,May,, 16°,25°,4%
Malta,Burmarrad,June,, 20°,29°,2%
Malta,Kerċem,July,, 22°,31°,1%
Malta,Kerċem,August,, 22°,31°,2%
Malta,Kerċem,September,, 20°,28°,10%
Malta,Kerċem,October,, 18°,25°,18%
Malta,Kerċem,November,, 14°,20°,26%
Malta,Kerċem,December,, 11°,17°,28%
Malta,Kerċem,January,, 9°,16°,28%
Malta,Kerċem,February,, 9°,16°,27%
Malta,Kerċem,March,, 10°,17°,17%
Malta,Kerċem,April,, 12°,20°,10%
Malta,Kerċem,May,, 15°,24°,4%
Malta,Kerċem,June,, 19°,28°,2%
Malta,Fontana,July,, 22°,31°,1%
Malta,Fontana,August,, 22°,31°,2%
Malta,Fontana,September,, 20°,28°,10%
Malta,Fontana,October,, 18°,25°,18%
Malta,Fontana,November,, 14°,20°,26%
Malta,Fontana,December,, 11°,17°,28%
Malta,Fontana,January,, 9°,16°,28%
Malta,Fontana,February,, 9°,16°,27%
Malta,Fontana,March,, 10°,17°,17%
Malta,Fontana,April,, 12°,20°,10%
Malta,Fontana,May,, 15°,24°,4%
Malta,Fontana,June,, 19°,28°,2%
Malta,Ħal Għargħur,July,, 22°,31°,1%
Malta,Ħal Għargħur,August,, 22°,31°,2%
Malta,Ħal Għargħur,September,, 20°,28°,10%
Malta,Ħal Għargħur,October,, 18°,25°,18%
Malta,Ħal Għargħur,November,, 14°,20°,26%
Malta,Ħal Għargħur,December,, 11°,17°,28%
Malta,Ħal Għargħur,January,, 9°,16°,28%
Malta,Ħal Għargħur,February,, 9°,16°,27%
Malta,Ħal Għargħur,March,, 10°,17°,17%
Malta,Ħal Għargħur,April,, 12°,20°,10%
Malta,Ħal Għargħur,May,, 15°,24°,4%
Malta,Ħal Għargħur,June,, 19°,28°,2%
Malta,Ħal Safi,July,, 21°,31°,1%
Malta,Ħal Safi,August,, 22°,32°,2%
Malta,Ħal Safi,September,, 20°,28°,10%
Malta,Ħal Safi,October,, 17°,25°,18%
Malta,Ħal Safi,November,, 14°,21°,26%
Malta,Ħal Safi,December,, 11°,17°,28%
Malta,Ħal Safi,January,, 9°,16°,28%
Malta,Ħal Safi,February,, 9°,16°,27%
Malta,Ħal Safi,March,, 10°,17°,17%
Malta,Ħal Safi,April,, 12°,20°,10%
Malta,Ħal Safi,May,, 15°,24°,4%
Malta,Ħal Safi,June,, 19°,28°,2%
Malta,Saint Julian's,July,2, 22°,32°,1%
Malta,Saint Julian's,August,2, 23°,32°,2%
Malta,Saint Julian's,September,3, 21°,29°,10%
Malta,Saint Julian's,October,3, 18°,25°,18%
Malta,Saint Julian's,November,2.5, 14°,21°,26%
Malta,Saint Julian's,December,2, 11°,17°,28%
Malta,Saint Julian's,January,2, 10°,16°,28%
Malta,Saint Julian's,February,2, 10°,16°,27%
Malta,Saint Julian's,March,2, 11°,18°,17%
Malta,Saint Julian's,April,2, 13°,20°,10%
Malta,Saint Julian's,May,2, 16°,25°,4%
Malta,Saint Julian's,June,2, 20°,29°,2%
Malta,Bugibba,July,, 22°,32°,1%
Malta,Bugibba,August,, 23°,32°,2%
Malta,Bugibba,September,, 21°,29°,10%
Malta,Bugibba,October,, 18°,25°,18%
Malta,Bugibba,November,, 14°,21°,26%
Malta,Bugibba,December,, 11°,17°,28%
Malta,Bugibba,January,, 10°,16°,28%
Malta,Bugibba,February,, 10°,16°,27%
Malta,Bugibba,March,, 11°,18°,17%
Malta,Bugibba,April,, 13°,20°,10%
Malta,Bugibba,May,, 16°,25°,4%
Malta,Bugibba,June,, 20°,29°,2%
Malta,Saint Paul's Bay,July,, 22°,31°,1%
Malta,Saint Paul's Bay,August,, 22°,31°,2%
Malta,Saint Paul's Bay,September,, 20°,28°,10%
Malta,Saint Paul's Bay,October,, 18°,25°,18%
Malta,Saint Paul's Bay,November,, 14°,20°,26%
Malta,Saint Paul's Bay,December,, 11°,17°,28%
Malta,Saint Paul's Bay,January,, 9°,16°,28%
Malta,Saint Paul's Bay,February,, 9°,16°,27%
Malta,Saint Paul's Bay,March,, 10°,17°,17%
Malta,Saint Paul's Bay,April,, 12°,20°,10%
Malta,Saint Paul's Bay,May,, 15°,24°,4%
Malta,Saint Paul's Bay,June,, 19°,28°,2%
Malta,Għajn Tuffieħa,July,, 22°,31°,1%
Malta,Għajn Tuffieħa,August,, 22°,31°,2%
Malta,Għajn Tuffieħa,September,, 20°,28°,10%
Malta,Għajn Tuffieħa,October,, 18°,25°,18%
Malta,Għajn Tuffieħa,November,, 14°,20°,26%
Malta,Għajn Tuffieħa,December,, 11°,17°,28%
Malta,Għajn Tuffieħa,January,, 9°,16°,28%
Malta,Għajn Tuffieħa,February,, 9°,16°,27%
Malta,Għajn Tuffieħa,March,, 10°,17°,17%
Malta,Għajn Tuffieħa,April,, 12°,20°,10%
Malta,Għajn Tuffieħa,May,, 15°,24°,4%
Malta,Għajn Tuffieħa,June,, 19°,28°,2%
Malta,Qawra,July,2, 22°,32°,1%
Malta,Qawra,August,2, 23°,32°,2%
Malta,Qawra,September,3, 21°,29°,10%
Malta,Qawra,October,3, 18°,25°,18%
Malta,Qawra,November,2.5, 14°,21°,26%
Malta,Qawra,December,2, 11°,17°,28%
Malta,Qawra,January,2, 10°,16°,28%
Malta,Qawra,February,2, 10°,16°,27%
Malta,Qawra,March,2, 11°,18°,17%
Malta,Qawra,April,2, 13°,20°,10%
Malta,Qawra,May,2, 16°,25°,4%
Malta,Qawra,June,2, 20°,29°,2%
Malta,Marsalforn,July,, 22°,32°,1%
Malta,Marsalforn,August,, 23°,32°,2%
Malta,Marsalforn,September,, 21°,29°,10%
Malta,Marsalforn,October,, 18°,25°,18%
Malta,Marsalforn,November,, 14°,21°,26%
Malta,Marsalforn,December,, 11°,17°,28%
Malta,Marsalforn,January,, 10°,16°,28%
Malta,Marsalforn,February,, 10°,16°,27%
Malta,Marsalforn,March,, 11°,18°,17%
Malta,Marsalforn,April,, 13°,20°,10%
Malta,Marsalforn,May,, 16°,25°,4%
Malta,Marsalforn,June,, 20°,29°,2%
Malta,Marsaskala,July,, 22°,32°,1%
Malta,Marsaskala,August,, 23°,32°,2%
Malta,Marsaskala,September,, 21°,29°,10%
Malta,Marsaskala,October,, 18°,25°,18%
Malta,Marsaskala,November,, 14°,21°,26%
Malta,Marsaskala,December,, 11°,18°,28%
Malta,Marsaskala,January,, 10°,16°,28%
Malta,Marsaskala,February,, 9°,16°,27%
Malta,Marsaskala,March,, 10°,18°,17%
Malta,Marsaskala,April,, 12°,20°,10%
Malta,Marsaskala,May,, 16°,25°,4%
Malta,Marsaskala,June,, 19°,29°,2%
Malta,Xlendi,July,2, 22°,31°,1%
Malta,Xlendi,August,2.5, 22°,31°,2%
Malta,Xlendi,September,3, 20°,28°,10%
Malta,Xlendi,October,2.5, 18°,25°,18%
Malta,Xlendi,November,2.5, 14°,20°,26%
Malta,Xlendi,December,2, 11°,17°,28%
Malta,Xlendi,January,2, 9°,16°,28%
Malta,Xlendi,February,1.5, 9°,16°,27%
Malta,Xlendi,March,1.5, 10°,17°,17%
Malta,Xlendi,April,2, 12°,20°,10%
Malta,Xlendi,May,1.5, 15°,24°,4%
Malta,Xlendi,June,2, 19°,28°,2%
Malta,Birżebbuġa,July,2, 21°,31°,1%
Malta,Birżebbuġa,August,1.5, 22°,32°,2%
Malta,Birżebbuġa,September,3, 20°,28°,10%
Malta,Birżebbuġa,October,2.5, 17°,25°,18%
Malta,Birżebbuġa,November,3, 14°,21°,26%
Malta,Birżebbuġa,December,2.5, 11°,17°,28%
Malta,Birżebbuġa,January,2, 9°,16°,28%
Malta,Birżebbuġa,February,2, 9°,16°,27%
Malta,Birżebbuġa,March,2, 10°,17°,17%
Malta,Birżebbuġa,April,2, 12°,20°,10%
Malta,Birżebbuġa,May,2, 15°,24°,4%
Malta,Birżebbuġa,June,2, 19°,28°,2%
Malta,Paceville,July,, 22°,32°,1%
Malta,Paceville,August,, 23°,32°,2%
Malta,Paceville,September,, 21°,29°,10%
Malta,Paceville,October,, 18°,25°,18%
Malta,Paceville,November,, 14°,21°,26%
Malta,Paceville,December,, 11°,17°,28%
Malta,Paceville,January,, 10°,16°,28%
Malta,Paceville,February,, 10°,16°,27%
Malta,Paceville,March,, 11°,18°,17%
Malta,Paceville,April,, 13°,20°,10%
Malta,Paceville,May,, 16°,25°,4%
Malta,Paceville,June,, 20°,29°,2%
Malta,Gzira,July,, 22°,32°,1%
Malta,Gzira,August,, 23°,32°,2%
Malta,Gzira,September,, 21°,29°,10%
Malta,Gzira,October,, 18°,25°,18%
Malta,Gzira,November,, 14°,21°,26%
Malta,Gzira,December,, 11°,17°,28%
Malta,Gzira,January,, 10°,16°,28%
Malta,Gzira,February,, 10°,16°,27%
Malta,Gzira,March,, 11°,18°,17%
Malta,Gzira,April,, 13°,20°,10%
Malta,Gzira,May,, 16°,25°,4%
Malta,Gzira,June,, 20°,29°,2%
Malta,Sannat,July,, 22°,31°,1%
Malta,Sannat,August,, 22°,31°,2%
Malta,Sannat,September,, 20°,28°,10%
Malta,Sannat,October,, 18°,25°,18%
Malta,Sannat,November,, 14°,20°,26%
Malta,Sannat,December,, 11°,17°,28%
Malta,Sannat,January,, 9°,16°,28%
Malta,Sannat,February,, 9°,16°,27%
Malta,Sannat,March,, 10°,17°,17%
Malta,Sannat,April,, 12°,20°,10%
Malta,Sannat,May,, 15°,24°,4%
Malta,Sannat,June,, 19°,28°,2%
Malta,Żebbuġ,July,, 22°,32°,1%
Malta,Żebbuġ,August,, 23°,32°,2%
Malta,Żebbuġ,September,, 21°,29°,10%
Malta,Żebbuġ,October,, 18°,25°,18%
Malta,Żebbuġ,November,, 14°,21°,26%
Malta,Żebbuġ,December,, 11°,17°,28%
Malta,Żebbuġ,January,, 10°,16°,28%
Malta,Żebbuġ,February,, 10°,16°,27%
Malta,Żebbuġ,March,, 11°,18°,17%
Malta,Żebbuġ,April,, 13°,20°,10%
Malta,Żebbuġ,May,, 16°,25°,4%
Malta,Żebbuġ,June,, 20°,29°,2%
Malta,Munxar,July,, 22°,31°,1%
Malta,Munxar,August,, 22°,31°,2%
Malta,Munxar,September,, 20°,28°,10%
Malta,Munxar,October,, 18°,25°,18%
Malta,Munxar,November,, 14°,20°,26%
Malta,Munxar,December,, 11°,17°,28%
Malta,Munxar,January,, 9°,16°,28%
Malta,Munxar,February,, 9°,16°,27%
Malta,Munxar,March,, 10°,17°,17%
Malta,Munxar,April,, 12°,20°,10%
Malta,Munxar,May,, 15°,24°,4%
Malta,Munxar,June,, 19°,28°,2%
Malta,Manikata,July,, 22°,31°,1%
Malta,Manikata,August,, 22°,31°,2%
Malta,Manikata,September,, 20°,28°,10%
Malta,Manikata,October,, 18°,25°,18%
Malta,Manikata,November,, 14°,20°,26%
Malta,Manikata,December,, 11°,17°,28%
Malta,Manikata,January,, 9°,16°,28%
Malta,Manikata,February,, 9°,16°,27%
Malta,Manikata,March,, 10°,17°,17%
Malta,Manikata,April,, 12°,20°,10%
Malta,Manikata,May,, 15°,24°,4%
Malta,Manikata,June,, 19°,28°,2%
Malta,Qala,July,, 22°,31°,1%
Malta,Qala,August,, 22°,31°,2%
Malta,Qala,September,, 20°,28°,10%
Malta,Qala,October,, 18°,25°,18%
Malta,Qala,November,, 14°,20°,26%
Malta,Qala,December,, 11°,17°,28%
Malta,Qala,January,, 9°,16°,28%
Malta,Qala,February,, 9°,16°,27%
Malta,Qala,March,, 10°,17°,17%
Malta,Qala,April,, 12°,20°,10%
Malta,Qala,May,, 15°,24°,4%
Malta,Qala,June,, 19°,28°,2%
Malta,Imtarfa,July,, 21°,31°,1%
Malta,Imtarfa,August,, 22°,31°,2%
Malta,Imtarfa,September,, 20°,28°,10%
Malta,Imtarfa,October,, 17°,24°,18%
Malta,Imtarfa,November,, 13°,20°,26%
Malta,Imtarfa,December,, 10°,16°,28%
Malta,Imtarfa,January,, 9°,15°,28%
Malta,Imtarfa,February,, 9°,15°,27%
Malta,Imtarfa,March,, 10°,17°,17%
Malta,Imtarfa,April,, 12°,19°,10%
Malta,Imtarfa,May,, 15°,23°,4%
Malta,Imtarfa,June,, 18°,28°,2%
Malta,Xemxija,July,2, 22°,31°,1%
Malta,Xemxija,August,2, 22°,31°,2%
Malta,Xemxija,September,3, 20°,28°,10%
Malta,Xemxija,October,3, 18°,25°,18%
Malta,Xemxija,November,2.5, 14°,20°,26%
Malta,Xemxija,December,2, 11°,17°,28%
Malta,Xemxija,January,2, 9°,16°,28%
Malta,Xemxija,February,2, 9°,16°,27%
Malta,Xemxija,March,2, 10°,17°,17%
Malta,Xemxija,April,2, 12°,20°,10%
Malta,Xemxija,May,1.5, 15°,24°,4%
Malta,Xemxija,June,1.5, 19°,28°,2%
Malta,Zurrieq,July,, 21°,31°,1%
Malta,Zurrieq,August,, 22°,32°,2%
Malta,Zurrieq,September,, 20°,28°,10%
Malta,Zurrieq,October,, 17°,25°,18%
Malta,Zurrieq,November,, 14°,21°,26%
Malta,Zurrieq,December,, 11°,17°,28%
Malta,Zurrieq,January,, 9°,16°,28%
Malta,Zurrieq,February,, 9°,16°,27%
Malta,Zurrieq,March,, 10°,17°,17%
Malta,Zurrieq,April,, 12°,20°,10%
Malta,Zurrieq,May,, 15°,24°,4%
Malta,Zurrieq,June,, 19°,28°,2%
Malta,Luqa,July,, 22°,31°,1%
Malta,Luqa,August,, 22°,31°,2%
Malta,Luqa,September,, 20°,28°,10%
Malta,Luqa,October,, 18°,25°,18%
Malta,Luqa,November,, 14°,20°,26%
Malta,Luqa,December,, 11°,17°,28%
Malta,Luqa,January,, 9°,16°,28%
Malta,Luqa,February,, 9°,16°,27%
Malta,Luqa,March,, 10°,17°,17%
Malta,Luqa,April,, 12°,20°,10%
Malta,Luqa,May,, 15°,24°,4%
Malta,Luqa,June,, 19°,28°,2%
Malta,Baħar iċ-Ċagħaq,July,, 22°,32°,1%
Malta,Baħar iċ-Ċagħaq,August,, 23°,32°,2%
Malta,Baħar iċ-Ċagħaq,September,, 21°,29°,10%
Malta,Baħar iċ-Ċagħaq,October,, 18°,25°,18%
Malta,Baħar iċ-Ċagħaq,November,, 14°,21°,26%
Malta,Baħar iċ-Ċagħaq,December,, 11°,17°,28%
Malta,Baħar iċ-Ċagħaq,January,, 10°,16°,28%
Malta,Baħar iċ-Ċagħaq,February,, 10°,16°,27%
Malta,Baħar iċ-Ċagħaq,March,, 11°,18°,17%
Malta,Baħar iċ-Ċagħaq,April,, 13°,20°,10%
Malta,Baħar iċ-Ċagħaq,May,, 16°,25°,4%
Malta,Baħar iċ-Ċagħaq,June,, 20°,29°,2%
Malta,Pembroke,July,, 22°,31°,1%
Malta,Pembroke,August,, 22°,31°,2%
Malta,Pembroke,September,, 20°,28°,10%
Malta,Pembroke,October,, 18°,25°,18%
Malta,Pembroke,November,, 14°,20°,26%
Malta,Pembroke,December,, 11°,17°,28%
Malta,Pembroke,January,, 9°,16°,28%
Malta,Pembroke,February,, 9°,16°,27%
Malta,Pembroke,March,, 10°,17°,17%
Malta,Pembroke,April,, 12°,20°,10%
Malta,Pembroke,May,, 15°,24°,4%
Malta,Pembroke,June,, 19°,28°,2%
Malta,Maltese Islands,July,, 22°,31°,1%
Malta,Maltese Islands,August,, 22°,31°,2%
Malta,Maltese Islands,September,, 20°,28°,10%
Malta,Maltese Islands,October,, 18°,25°,18%
Malta,Maltese Islands,November,, 14°,20°,26%
Malta,Maltese Islands,December,, 11°,17°,28%
Malta,Maltese Islands,January,, 9°,16°,28%
Malta,Maltese Islands,February,, 9°,16°,27%
Malta,Maltese Islands,March,, 10°,17°,17%
Malta,Maltese Islands,April,, 12°,20°,10%
Malta,Maltese Islands,May,, 15°,24°,4%
Malta,Maltese Islands,June,, 19°,28°,2%
Malta,Wied iż-Żurrieq,July,, 21°,31°,1%
Malta,Wied iż-Żurrieq,August,, 22°,32°,2%
Malta,Wied iż-Żurrieq,September,, 20°,28°,10%
Malta,Wied iż-Żurrieq,October,, 17°,25°,18%
Malta,Wied iż-Żurrieq,November,, 14°,21°,26%
Malta,Wied iż-Żurrieq,December,, 11°,17°,28%
Malta,Wied iż-Żurrieq,January,, 9°,16°,28%
Malta,Wied iż-Żurrieq,February,, 9°,16°,27%
Malta,Wied iż-Żurrieq,March,, 10°,17°,17%
Malta,Wied iż-Żurrieq,April,, 12°,20°,10%
Malta,Wied iż-Żurrieq,May,, 15°,24°,4%
Malta,Wied iż-Żurrieq,June,, 19°,28°,2%
Malta,Ta' Xbiex,July,, 22°,32°,1%
Malta,Ta' Xbiex,August,, 23°,32°,2%
Malta,Ta' Xbiex,September,, 21°,29°,10%
Malta,Ta' Xbiex,October,, 18°,25°,18%
Malta,Ta' Xbiex,November,, 14°,21°,26%
Malta,Ta' Xbiex,December,, 11°,17°,28%
Malta,Ta' Xbiex,January,, 10°,16°,28%
Malta,Ta' Xbiex,February,, 10°,16°,27%
Malta,Ta' Xbiex,March,, 11°,18°,17%
Malta,Ta' Xbiex,April,, 13°,20°,10%
Malta,Ta' Xbiex,May,, 16°,25°,4%
Malta,Ta' Xbiex,June,, 20°,29°,2%
Malta,Xgħajra,July,, 22°,31°,1%
Malta,Xgħajra,August,, 22°,31°,2%
Malta,Xgħajra,September,, 20°,28°,10%
Malta,Xgħajra,October,, 18°,25°,18%
Malta,Xgħajra,November,, 14°,20°,26%
Malta,Xgħajra,December,, 11°,17°,28%
Malta,Xgħajra,January,, 9°,16°,28%
Malta,Xgħajra,February,, 9°,16°,27%
Malta,Xgħajra,March,, 10°,17°,17%
Malta,Xgħajra,April,, 12°,20°,10%
Malta,Xgħajra,May,, 15°,24°,4%
Malta,Xgħajra,June,, 19°,28°,2%
Malta,Ħal Far,July,, 21°,31°,1%
Malta,Ħal Far,August,, 22°,32°,2%
Malta,Ħal Far,September,, 20°,28°,10%
Malta,Ħal Far,October,, 17°,25°,18%
Malta,Ħal Far,November,, 14°,21°,26%
Malta,Ħal Far,December,, 11°,17°,28%
Malta,Ħal Far,January,, 9°,16°,28%
Malta,Ħal Far,February,, 9°,16°,27%
Malta,Ħal Far,March,, 10°,17°,17%
Malta,Ħal Far,April,, 12°,20°,10%
Malta,Ħal Far,May,, 15°,24°,4%
Malta,Ħal Far,June,, 19°,28°,2%
Malta,Ta' Qali,July,, 22°,31°,1%
Malta,Ta' Qali,August,, 22°,31°,2%
Malta,Ta' Qali,September,, 20°,28°,10%
Malta,Ta' Qali,October,, 18°,25°,18%
Malta,Ta' Qali,November,, 14°,20°,26%
Malta,Ta' Qali,December,, 11°,17°,28%
Malta,Ta' Qali,January,, 9°,16°,28%
Malta,Ta' Qali,February,, 9°,16°,27%
Malta,Ta' Qali,March,, 10°,17°,17%
Malta,Ta' Qali,April,, 12°,20°,10%
Malta,Ta' Qali,May,, 15°,24°,4%
Malta,Ta' Qali,June,, 19°,28°,2%
Malta,Bidnija,July,, 22°,31°,1%
Malta,Bidnija,August,, 22°,31°,2%
Malta,Bidnija,September,, 20°,28°,10%
Malta,Bidnija,October,, 18°,25°,18%
Malta,Bidnija,November,, 14°,20°,26%
Malta,Bidnija,December,, 11°,17°,28%
Malta,Bidnija,January,, 9°,16°,28%
Malta,Bidnija,February,, 9°,16°,27%
Malta,Bidnija,March,, 10°,17°,17%
Malta,Bidnija,April,, 12°,20°,10%
Malta,Bidnija,May,, 15°,24°,4%
Malta,Bidnija,June,, 19°,28°,2%
Malta,Birkirkara,July,, 22°,31°,1%
Malta,Birkirkara,August,, 22°,31°,2%
Malta,Birkirkara,September,, 20°,28°,10%
Malta,Birkirkara,October,, 18°,25°,18%
Malta,Birkirkara,November,, 14°,20°,26%
Malta,Birkirkara,December,, 11°,17°,28%
Malta,Birkirkara,January,, 9°,16°,28%
Malta,Birkirkara,February,, 9°,16°,27%
Malta,Birkirkara,March,, 10°,17°,17%
Malta,Birkirkara,April,, 12°,20°,10%
Malta,Birkirkara,May,, 15°,24°,4%
Malta,Birkirkara,June,, 19°,28°,2%
Malta,Fgura,July,, 22°,31°,1%
Malta,Fgura,August,, 22°,31°,2%
Malta,Fgura,September,, 20°,28°,10%
Malta,Fgura,October,, 18°,25°,18%
Malta,Fgura,November,, 14°,20°,26%
Malta,Fgura,December,, 11°,17°,28%
Malta,Fgura,January,, 9°,16°,28%
Malta,Fgura,February,, 9°,16°,27%
Malta,Fgura,March,, 10°,17°,17%
Malta,Fgura,April,, 12°,20°,10%
Malta,Fgura,May,, 15°,24°,4%
Malta,Fgura,June,, 19°,28°,2%
Luxembourg,Luxembourg,July,3, 13°,23°,31%
Luxembourg,Luxembourg,August,3, 13°,23°,30%
Luxembourg,Luxembourg,September,2, 10°,19°,28%
Luxembourg,Luxembourg,October,2.5, 6°,13°,31%
Luxembourg,Luxembourg,November,2, 2°,7°,39%
Luxembourg,Luxembourg,December,2, -1°,4°,39%
Luxembourg,Luxembourg,January,1.5, -2°,3°,39%
Luxembourg,Luxembourg,February,1.5, -1°,5°,35%
Luxembourg,Luxembourg,March,2, 1°,9°,36%
Luxembourg,Luxembourg,April,2, 4°,13°,31%
Luxembourg,Luxembourg,May,2.5, 8°,18°,35%
Luxembourg,Luxembourg,June,2.5, 11°,21°,35%
Luxembourg,Vianden,July,3, 11°,23°,32%
Luxembourg,Vianden,August,3, 11°,22°,28%
Luxembourg,Vianden,September,3, 8°,18°,29%
Luxembourg,Vianden,October,2.5, 5°,13°,32%
Luxembourg,Vianden,November,2, 1°,7°,41%
Luxembourg,Vianden,December,1.5, -1°,4°,41%
Luxembourg,Vianden,January,1.5, -2°,3°,41%
Luxembourg,Vianden,February,1.5, -2°,5°,36%
Luxembourg,Vianden,March,1.5, 0°,9°,36%
Luxembourg,Vianden,April,1.5, 2°,13°,31%
Luxembourg,Vianden,May,2.5, 6°,18°,34%
Luxembourg,Vianden,June,2.5, 9°,21°,34%
Luxembourg,Beaufort,July,3, 11°,23°,32%
Luxembourg,Beaufort,August,3, 11°,22°,28%
Luxembourg,Beaufort,September,3, 8°,18°,29%
Luxembourg,Beaufort,October,2.5, 5°,13°,32%
Luxembourg,Beaufort,November,2, 1°,7°,41%
Luxembourg,Beaufort,December,2, -1°,4°,41%
Luxembourg,Beaufort,January,2, -2°,3°,41%
Luxembourg,Beaufort,February,1.5, -2°,5°,36%
Luxembourg,Beaufort,March,1.5, 0°,9°,36%
Luxembourg,Beaufort,April,2, 2°,13°,31%
