Country,Destination,Description,Architecture,Nature,Shopping,Fishing,Hiking,Outdoor Recreation,Adventure,Beaches,Camping,Caves,Museums,National Parks,Art,Desert,Coral reef,Skiing,Snowboarding,Winter sports,Wildlife,Penguin,Glacier,Ecotourism,Snorkeling,Koala,Surfing,Nature reserve,Volcano,Sailing,Scuba diving,Theaters,Elephant,Safari,Jaguar,Casinos,Kitesurfing,Windsurfing,Birdwatching,Rainforest,Nightlife,Whale watching,Reindeer,Gorilla,Kayaking,Polar bear,Hot spring,Tiger,Yoga,Orangutan,Golf,Rafting,Autumn leaf color,Dolphin,Wine tasting,Climbing,Paragliding,Bungee jumping,Whale shark,Alpine skiing,Historic site
India,Ranakpur,"Ranakpur is a village located in Desuri tehsil near Sadri town in the Pali district of Rajasthan in western India. It is located between Jodhpur and Udaipur. 162 km from Jodhpur and 91 km from Udaipur, in a valley on the western side of the Aravalli Range. The Nearest Railway Station to reach Ranakpur is Falna and Rani railway station. Ranakpur is one of the most famous places to visit in Pali, Rajasthan. Ranakpur is easily accessed by road from Udaipur.
Ranakpur is widely known for its marble Jain temple, said to be the most spectacular of the Jain temples. There is also a small Sun temple which is managed by the Udaipur royal family trust. Wikipedia",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
India,Hyderabad,"Hyderabad is the capital of southern India's Telangana state. A major center for the technology industry, it's home to many upscale restaurants and shops. Its historic sites include Golconda Fort, a former diamond-trading center that was once the Qutb Shahi dynastic capital. The Charminar, a 16th-century mosque whose 4 arches support towering minarets, is an old city landmark near the long-standing Laad Bazaar.On the Musi River’s south bank, the Salar Jung Museum has an enormous, wide-ranging collection of global art covering several millennia. Chowmahalla Palace – built by the Nizams, Hyderabad’s princely rulers from the 18th to mid-20th centuries – is an opulent complex featuring courtyards and fountains. North of the river, the contemporary, white-marble Hindu temple Birla Mandir occupies a hilltop with views over Hussain Sagar Lake, known for its 18m Buddha statue. On the outskirts, Ramoji Film City is a sprawling movie-production centre featuring studio tours and a theme park.",yes,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no
India,Chittorgarh,"Chittorgarh is a city and municipality in Rajasthan, northwest India. It’s known for the honey-colored, 7th-century Chittorgarh Fort, a vast hilltop complex with the remains of many temples and monuments. The 15th-century, 9-story Vijay Stambh (Tower of Victory) is built from red sandstone and white marble. It offers city views from the top, and it is lit up at night. Nearby is the Rajput-style Fateh Prakash Palace.The palace now houses the Government Museum, displaying regional sculptures and art, including terracotta figures and ancient coins, plus a large collection of traditional woodcraft and weaponry. Also inside the fort are 6 Jain temples, the largest of which is Bhagawan Adinatha. Gaumukh Kund is a sacred reservoir where spring water emerges from a rock resembling a cow’s mouth. Northeast of Chittorgarh, the Bassi Wildlife Sanctuary is home to animals such as panthers and antelope, plus migratory birds.
",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
India,Fatehpur Sikri,"Fatehpur Sikri is a small city in northern India, just west of Agra, founded by a 16th-century Mughal emperor. Red sandstone buildings cluster at its center. Buland Darwaza gate is the entrance to Jama Masjid mosque. Nearby is the marble Tomb of Salim Chishti. Diwan-E-Khas hall has a carved central pillar. Jodha Bais Palace is a mix of Hindu and Mughal styles, next to the 5-story Panch Mahal that overlooks the site.",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
India,Goa,"Goa is a state in western India with coastlines stretching along the Arabian Sea. Its long history as a Portuguese colony prior to 1961 is evident in its preserved 17th-century churches and the area’s tropical spice plantations. Goa is also known for its beaches, ranging from popular stretches at Baga and Palolem to those in laid-back fishing villages such as Agonda.Old Goa is home to the massive, Portuguese-style Se Cathedral and the baroque Basilica of Bom Jesus, which holds the remains of the state’s patron saint, Francis Xavier. In Panaji, the capital, the Latin Quarter’s winding streets contain galleries, cafes and colonial-era Portuguese-style homes. For shopping, visitors flock to Anjuna’s famous flea market and Mackie’s seasonal night bazaar. On the coast, the Salim Ali Bird Sanctuary provides a look at a native mangrove ecosystem. Goa's interior features small villages, quiet retreats, waterfalls and jungle trails.",yes,yes,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no
India,Shirdi,"Shirdi is a town in the state of Maharashtra, in western India. It's known as the former home of revered spiritual leader Sai Baba, and as a major pilgrimage site. Devotees gather daily at the Sai Baba Temple complex to honor his legacy. Here, the Samadhi Mandir shrine has an ornate marble statue of Sai Baba, alongside his tomb. Close by are Dwarkamai, a mosque where Sai Baba once lived, and tree-lined Lendi Garden.",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
India,Puri,"Puri is a city and a Municipality in the state of Odisha in eastern India. It is the district headquarters of Puri district and is situated on the Bay of Bengal, 60 kilometres south of the state capital of Bhubaneswar. It is also known as Sri Jagannatha Dhama after the 12th-century Jagannatha Temple located in the city. It is one of the original Char Dham pilgrimage sites for Hindus.
Puri is known by several names since the ancient times, and was locally known as ""Sri Kshetra"" and Lord Jagannatha temple is known as ""Badadeula"". Puri and the Jagannatha Temple were invaded 18 times by Muslim rulers, from the 4th century AD till the early 19th century with the objective of looting the treasures of the temple. Odisha, including Puri and its temple, were part of British India from 1803 till India attained independence in August 1947. Even though princely states do not exist in India today, the heirs of the Gajapati Dynasty of Khurda still perform the ritual duties of the temple. The temple town has many Hindu religious mathas or monasteries.
The economy of Puri is dependent on the religious importance of the Jagannatha Temple to the extent of nearly 80 percent. Wikipedia",yes,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
India,Jaisalmer,"Jaisalmer is a former medieval trading center and a princely state in the western Indian state of Rajasthan, in the heart of the Thar Desert. Known as the ""Golden City,"" it's distinguished by its yellow sandstone architecture. Dominating the skyline is Jaisalmer Fort, a sprawling hilltop citadel buttressed by 99 bastions. Behind its massive walls stand the ornate Maharaja's Palace and intricately carved Jain temples.Narrow alleys connect the fort's many shops, restaurants and hotels. Dotting the town below are a number of ""havelis,"" or traditional Rajasthani mansions. The Patwon Ki Haveli is a notable example, adorned with carved balconies and arches. The Desert Culture Centre contains historic Rajasthani relics, while the Thar Heritage Museum focuses more generally on the region's history. Gadsisar Lake is surrounded by small temples and the Folklore Museum, a trove of local arts and crafts. The city is also a hub for scenic camel safaris through the nearby sand dunes.",yes,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
India,Dwarka,"Dwarka is an ancient city in the northwestern Indian state of Gujarat. It’s known as a Hindu pilgrimage site. The ancient Dwarkadhish Temple has an elaborately tiered main shrine, a carved entrance and a black-marble idol of Lord Krishna. Dwarka Beach and nearby Dwarka Lighthouse offer views of the Arabian Sea. Southeast, Gaga Wildlife Sanctuary protects migratory birds and endangered species like the Indian wolf.",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
India,Rameswaram,"Rameswaram is a town on Pamban Island, in the southeast Indian state of Tamil Nadu. It’s known for Ramanathaswamy Temple, a Hindu pilgrimage site with ornate corridors, huge sculpted pillars and sacred water tanks. Devotees bathe in the waters of Agni Theertham, off the beach east of the temple. Gandamadana Parvatham is a hill with island views. A chakra (wheel) here is said to bear an imprint of Lord Rama’s feet.The area is dotted with Hindu places of worship, including Panchmukhi Hanuman Temple, with its 5-faced statue of the monkey god Hanuman. A thin strip of land extending southeast off the island is home to the huge, sandy Dhanushkodi Beach, a popular surfing spot. Farther southeast is the Gulf of Mannar Marine National Park, a collection of biodiverse islands and coral reefs, with forests and mudflats. It’s home to native mangroves, tropical fish and endangered species such as the sea cow. To the west, the 1914 Pamban Bascule Railway Bridge connects the island to mainland India.",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
India,Mathura,"Mathura is a sacred city in Uttar Pradesh, northern India. The deity Lord Krishna is said to have been born on the site of Sri Krishna Janma Bhoomi, a Hindu temple. Dotting the Yamuna River are 25 ghats (flights of steps down to the water), of which Vishram Ghat is considered the holiest. Sati Burj is a 16th-century memorial tower. Dwarkadhish Temple has a carved entrance and a black-marble idol of Lord Krishna.Jama Masjid, a 17th-century mosque, has 4 slim minarets and ornate, onion-shaped domes. To its south, the red sandstone Government Museum houses religious iconography, ancient Kushana sculptures and local archaeological finds. North of Mathura toward the twin holy town of Vrindavan is Birla Temple, with the sacred Hindu Gita texts inscribed on its walls. Farther north, Sri Krishna-Balaram Mandir, built in 1975, is an immense, ornate Hindu temple dedicated to the worship of Lord Krishna. To the northeast, on a bend in the Yamuna River, steps lead up to Madan Mohan Temple, one of Vrindavan’s oldest structures.",yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
India,Tiruchirappalli,"Tiruchirappalli (also called Tiruchi or Trichy) is an ancient city in India's southern Tamil Nadu state. The Kaveri and Kollidam rivers flow around Srirangam Island, which is known for sacred Hindu sites Sri Ranganathaswamy Temple, with intricately carved gopurams (towering gateways), and Jambukeswarar-Akilandeswari Temple, dedicated to the god Shiva. The Rock Fort Temple complex towers over the city center.Close by, Our Lady of Lourdes Church is a replica of a Gothic-style French church, with brightly colored stained-glass windows. Farther south, the Rail Museum displays photographs and artifacts from the 19th century, when Tiruchirappalli was the headquarters of a British Raj-era railway network. The Anna Science Centre Planetarium features interactive exhibits exploring biodiversity, gravity and sustainable energy, plus an herb garden and a cinema with 3D films. East of the city, the Kallanai Dam, originally built during the Chola dynasty in the 2nd century A.D., diverts the waters of the Kaveri River.",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
India,Kumbakonam,"Kumbakonam, is a town and a special grade municipality in the Thanjavur district. It is located 40 km from Thanjavur and 273 km from Chennai. Kumbakonam is known as a ""temple city"" due to the prevalence of a number of temples here and is noted for its Mahamaham festival which attracts people from all over the country.
Kumbakonam dates back to the Sangam period and was ruled by the Early Cholas, Pallavas, Medieval Cholas, Later Cholas, Pandyas, the Vijayanagara Empire, Madurai Nayaks, Thanjavur Nayaks and the Thanjavur Marathas. It rose to be a prominent town between the 7th and 9th centuries AD, when it served as a capital of the Medieval Cholas. The town reached the zenith of its prosperity during the British Raj when it was a prominent centre of European education and Hindu culture; and it acquired the cultural name, the ""Cambridge of South India"". In 1866, Kumbakonam was officially constituted as a municipality, which today comprises 45 wards, making it the largest municipality and second largest local civil body in Thanjavur district. Wikipedia",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
India,Bhubaneswar,"Bhubaneswar is an ancient city in India’s eastern state of Odisha, formerly Orissa. Many temples built from sandstone are dotted around Bindu Sagar Lake in the old city, including the 11th-century Hindu Lingaraja Temple. Outside Rajarani Temple are sculpted figures of the guardians of the 8 cardinal and ordinal directions. Jain antiques, weaponry and indigenous pattachitra paintings fill the Odisha State Museum.North of Bhubaneswar, Nandankanan Zoological Park on Kanjia Lake is home to lions and elephants, and includes a botanical garden. In the city’s west, the Udayagiri and Khandagiri caves are decorated rock-cut shelters and temples created by Jain worshipers. South of the city, the ancient rock-cut edicts at Dhauli Hills were reputedly engraved by Ashoka, a 3rd-century B.C. emperor, after he embraced Buddhism. Pipli village is known for its colorful appliqué work, originally created for the local temples. Near the city, Chandaka-Dampara Wildlife Sanctuary shelters elephants and other animals, with watchtowers to observe the wildlife.",yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
